id,genres,keywords,name,platforms,slug,summary,total_rating,total_rating_count,game_type,game_status,cover_url
15186,['Strategy'],[1198],Imperium Galactica II: Alliances,"[3, 6, 14]",imperium-galactica-ii-alliances,"Imperium Galactica II: Alliances is a real-time game featuring aspects of RTT, RTS and empire-building computer games from the Hungarian-based studio Digital Reality. It is the sequel to Digital Reality's previous game, Imperium Galactica.",79.676615038817,10,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ahz.jpg
314676,['Arcade'],[126],A Bibelot: Prototo,"[82, 48, 167]",a-bibelot-prototo,"A retro arcade game with several difficulty modes, as well as high score and best time stats.",64.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co8qmb.jpg
27051,"['Adventure', 'Indie']","[416, 577, 1158, 4004, 4134, 4365, 4852, 4882, 17292]",TumbleSeed,"[48, 6, 14, 130]",tumbleseed,TumbleSeed is a deceptively deep roguelike about balancing a seed up a dangerous and ever-changing mountain.,82.0,9,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co24m1.jpg
132903,"['Role-playing (RPG)', 'Strategy', 'Tactical', 'Adventure', 'Indie']","[267, 415, 1313, 42428]",Pendragon,"[6, 14]",pendragon,"Pendragon is a turn-based strategy game, where every move you make drives the narrative, and every story twist opens new gameplay opportunities.

Will you advance and show your mettle, or cautiously retreat? Will you slip round enemies, or encounter them head-on? And when sacrifices are required, who will you put in harm's way?",76.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2glu.jpg
55486,"['Adventure', 'Indie']","[72, 220, 1493, 1495, 1721, 2084, 2170, 2231, 3138, 18448]",0°N 0°W,"[3, 6, 14]",0-degrees-n-0-degrees-w,A cross country road trip turns into a multi-dimensional walkabout after a quick stop in a mysterious town. A first person surreal adventure of visual auditory stimuli set in a fantastical world.,60.0,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co28r7.jpg
17488,"[""Hack and slash/Beat 'em up"", 'Adventure']","[61, 129, 164, 558, 889, 962, 977, 1158, 1286, 1293, 1440, 1494, 1669, 1985, 2071, 2387, 2806, 3540, 3831, 4004, 4134, 4135, 4138, 4142, 4150, 4287, 4353, 4805, 4974, 5518, 5587, 5593, 5782, 6084, 6711, 7353, 8308, 9354, 23933]",Kick-Ass 2,"[9, 6, 12]",kick-ass-2,"Dive into an exciting, action-packed adventure and relive the incredible scenes from the Hollywood blockbuster 'Kick-Ass 2'. A ominous threat is hanging over New York City and only Kick-Ass can stop it. Fight countless hordes of enemies! Put on your mask, hone your weapons, and get ready to kick ass.",40.0,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ohe.jpg
6813,"['Fighting', ""Hack and slash/Beat 'em up"", 'Arcade']","[977, 982, 3486, 4405]",Growl,[52],growl,"The player begins the game by choosing from one of four different forest rangers, each with a different amount of health, attack strength, and jumping height. The game's controls consists of an eight-way joystick for moving the character and two action buttons (attack and jump). The player can perform a variety of different attacks (punches, kicks, and finishing blows) depending on the position of an enemy. By pressing both buttons while surrounded by enemies, the player can perform a special attack that strikes every enemy around him. By pressing both buttons while holding the joystick upwards, the player will perform a longer jump.

The player can procure weapons by destroying barrels and wooden crates or disarming certain enemies. There are a total of eight weapons which can be obtained: three melee weapons (a pipe, a sword and a whip), two throwing weapons (knives and hand grenades), and three firearms (a pistol, a machine gun, and a rocket launcher). The barrels and crates can also be picked up and thrown at enemies as well. When the machine gun or rocket launcher runs out of ammunition, these are still wielded by the player as melee weapons. The pistol, on the other hand, is thrown by the player after all of its bullets are used. The player can drop his current weapon by pressing down and attack while wielding it. If a weapon lies on the ground after a certain period, it will vanish completely.

There are seven regular stages (called rounds) and a bonus game, for a total of eight stages. The locations include a city, a moving train, a boat, a jungle, a cavern, and the hideout of the poachers. There are six types of enemy characters throughout the game, excluding the final boss (who has two forms). There are also animal helpers that will help out the player after they're rescued from a poacher, such as an eagle, a herd of deer, and an elephant.",69.56775503037284,8,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2eyd.jpg
1704,"['Puzzle', 'Arcade']","[274, 2233, 10564, 23983, 25489]",WarioWare: Twisted!,[24],warioware-twisted,"After accidentally discovering spin technology, Wario reassembles the developers at WarioWare, Inc. to make a new set of wild minigames. WarioWare: Twisted! maintains the fast-paced style of gameplay from the original WarioWare and introduces a new gyro sensor that lets you control the gameplay by rotating the Game Boy Advance SP left and right. The new controls play into more than 200 minigames. Play through them all to unlock souvenirs, such as bonus games, figurines, and instruments.",83.22585262735495,25,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wqe.jpg
47716,"['Role-playing (RPG)', 'Sport']",,Inazuma Eleven 2: Blizzard,[20],inazuma-eleven-2-blizzard,"Endou Mamoru (Mark Evans in the European version), is a very talented goalkeeper. He plays for his high school's Soccer team called Raimon Junior High School which has just won the Football Frontier. One day, the aliens from Aliea Academy, a mysterious school that trains its students into making soccer a tool to destroy other schools, approach and wreck Raimon Junior High, sending Raimon Eleven into a journey to stop the aliens, the soccer team named Gemini Storm, with Raimon Eleven's last gift, the van called Inazuma Caravan. The heroes have to travel around Japan, recruit new players, seek the secret behind the Aliea Academy, and save Japan from being destroyed.",80.00922938527285,18,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co407n.jpg
3631,['Sport'],"[44, 456, 4142, 4227, 4228, 4650, 12710]",Wayne Gretzky's 3D Hockey '98,"[4, 7]",wayne-gretzky-s-3d-hockey-98,"Take on ""The Great One"" again in this hot sequel to the smash hit voted ""Best Sports Game"" of '96! With more great features, such as new hidden teams and improved, hard-hitting AI, Gretzky '98 packs a wallop! Includes all 26 teams, each with 17 available players on their actual NHL teams, and you can make player trades or line manipulations to create a powerhouse team of your own. Play 3-on-3, 4-on-4 or 5-on-5 games on either arcade or regulation size hockey rinks, plus exhibition games, full 82 game seasons or a best-of-seven playoff series with full statistic saving capability.",77.53413467248939,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co4ao2.jpg
180655,"['Simulator', 'Adventure', 'Indie']",[131],The Radio Station,[6],the-radio-station,"The Radio Station is a Japanese psychological horror game. It gives the player an atmospheric, photo-realistic graphics intensifies the horror experience.
This game is primarily a ""walking simulator"" genre with puzzle-solving elements.",60.11172383957614,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6sa3.jpg
8457,"['Point-and-click', 'Adventure']","[3560, 4142, 4537, 5287, 5782, 6117]",MTV's Beavis and Butt-head in Virtual Stupidity,"[6, 7]",mtvs-beavis-and-butt-head-in-virtual-stupidity,"Beavis and Butt-Head in Virtual Stupidity is a point and click adventure computer game based on the American animated television series created by Mike Judge, Beavis and Butt-Head, that was developed by ICOM Simulations and published by Viacom New Media. It was released on August 31, 1995.",78.625425488856,15,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6efa.jpg
7574,['Sport'],"[26, 27, 1293, 2362, 2543, 2803, 4142, 4245, 4282, 4287, 4400, 4519, 4520, 4650, 4890, 5029, 5317, 6036, 6199, 6576, 6762, 7199, 7208]",FIFA 15,"[48, 49]",fifa-15,FIFA 15 is a football simulation game developed by EA Canada and published by Electronic Arts. FIFA 15 is the first of the series to be developed for next generation (Xbox One and PS4) consoles and also features the new Ignite game engine.,76.63157159379955,278,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co206w.jpg
128025,"['Strategy', 'Indie']",[77],Risen Kingdom,[6],risen-kingdom,"Risen Kingdom is a real-time strategy game with building and settlement management mechanics. The game is set in a medieval fantasy world years after a great Kingdom has been overrun by hordes of the undead. Now, the bravest warriors are going on a campaign to claim back the land once lost by their ancestors and bring the Kingdom back to its former glory.",75.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co208m.jpg
1709,['Puzzle'],"[1181, 2152, 2165, 2555, 5029, 6096, 7243, 7385, 9725, 23983, 24606, 25265, 25315, 26191, 26906, 29428, 31828]",Mario & Wario,[58],mario-wario,"Mario & Wario is a puzzle game that is compatible with the SNES Mouse. The player chooses Princess Peach, Mario or Yoshi, and Wario proceeds to drop a bucket on their head (the object changes in later levels). The player controls Wanda the fairy to guide the now-blinded character through an obstacle course, to reach Luigi waiting at the end.",58.26658272876659,10,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co244d.jpg
10392,"['Puzzle', 'Strategy', 'Arcade']","[2362, 4287, 4514, 4523, 5751, 6827, 13951]",FantaVision,[8],fantavision,"A fast and furious puzzle game taken to all new heights, FantaVision combines action, shooting, strategy, and puzzle solving in one unique package. Players can combine a wild assortment of flares and other special effects to create explosive chain reactions and then replay the aerial spectacular and vary the camera angle and weather conditions in any way they choose. Environments include cityscapes, amusement parks, and the outer reaches of deep space",55.93116690504019,7,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/coc444.jpg
6958,"[""Hack and slash/Beat 'em up"", 'Adventure']","[129, 221, 226, 558, 953, 1102, 1107, 1293, 1299, 1320, 1395, 1440, 1528, 1538, 1779, 1961, 2242, 2280, 3486, 4031, 4134, 4138, 4245, 4266, 4272, 4282, 4287, 4345, 4353, 4359, 4390, 4396, 4397, 4484, 4544, 4614, 4709, 4787, 4869, 4890, 4891, 4903, 4928, 4961, 5029, 5150, 5308, 5328, 5387, 5418, 5468, 5587, 5626, 5730, 5783, 5803, 5850, 5904, 5909, 5989, 6007, 6076, 6137, 6471, 6493, 6537, 6620, 6648, 6655, 6692, 7096, 7097, 7114, 7215, 7309, 7475, 7612, 8196, 8311, 9200, 9518, 9557, 10446, 10604, 10792, 11247, 11853, 12748, 13068, 13082, 23933]",Dante's Inferno,"[9, 38, 12]",dante-s-inferno,"Dante's Inferno is an epic single player, third-person action adventure game inspired by ""Inferno"", part one of Dante Alighieri's classic Italian poem, ""The Divine Comedy."" Featuring nonstop action rendered at 60 frames-per-second, signature and upgradable weapons, attack combos and mana-fueled spells and the choice of punishing or absolving the souls of defeated enemies, it is a classic Medieval tale of the eternal conflict with sin and the resulting horrors of hell, adapted for a new generation and a new medium.",75.06103664716024,227,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co28oa.jpg
9487,"['Quiz/Trivia', 'Card & Board Game']","[1333, 4403, 6502]",QuizUp,"[74, 34, 39]",quizup,QuizUp is a mobile game developed by Iceland-based Plain Vanilla Games. The game is a mobile trivia app similar to the game Trivial Pursuit. QuizUp is a single-player game in which one user competes against another during seven rounds of timed multiple-choice questions of various topics. There are over 680 total categories of topics available to users to choose from and all the questions are voluntarily submitted by content contributors. Most categories are available in different languages.,83.67915383627181,7,0,8.0,https://images.igdb.com/igdb/image/upload/t_cover_big/co1qgj.jpg
20879,"['Platform', 'Racing', 'Indie', 'Arcade']","[589, 639, 962, 1059, 1186, 2071, 6152]",Giana Sisters: Dream Runners,"[48, 6, 49]",giana-sisters-dream-runners,"Race to the finish in Giana Sisters: Dream Runners, a fast-paced, head-to-head platformer for up to four players.",61.66666666666667,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ipx.jpg
